subject,session,AcqGroup
sub-NDARVG761NR2,HBNsiteCBIC,3
sub-NDARVN715MJ9,HBNsiteCBIC,3
sub-NDARVN363NNQ,HBNsiteCBIC,3
sub-NDARVL190JA8,HBNsiteCBIC,3
sub-NDARUT891XYJ,HBNsiteCBIC,3
sub-NDARUT233WU9,HBNsiteCBIC,3
sub-NDARUR126CFH,HBNsiteCBIC,3
sub-NDARUU615WPR,HBNsiteCBIC,3
sub-NDARVB151GXF,HBNsiteCBIC,3
sub-NDARUX885LMW,HBNsiteCBIC,3
sub-NDARUY549PGQ,HBNsiteCBIC,3
sub-NDARUY339ZLN,HBNsiteCBIC,3
sub-NDARUV041YCY,HBNsiteCBIC,3
sub-NDARUX534HZQ,HBNsiteCBIC,3
sub-NDARUX408KJ1,HBNsiteCBIC,3
sub-NDARWR247CE1,HBNsiteCBIC,3
sub-NDARWK104FLX,HBNsiteCBIC,3
sub-NDARWR888KKT,HBNsiteCBIC,3
sub-NDARXB692PXC,HBNsiteCBIC,3
sub-NDARWW480TU2,HBNsiteCBIC,3
sub-NDARWT715BMK,HBNsiteCBIC,3
sub-NDARVY938WR6,HBNsiteCBIC,3
sub-NDARVV473XTY,HBNsiteCBIC,3
sub-NDARVU320XJZ,HBNsiteCBIC,3
sub-NDARWG549LCF,HBNsiteCBIC,3
sub-NDARWC174VE6,HBNsiteCBIC,3
sub-NDARMC473UHD,HBNsiteCBIC,3
sub-NDARDY776AKH,HBNsiteCBIC,3
sub-NDARDV245WJG,HBNsiteCBIC,3
sub-NDAREH852JE0,HBNsiteCBIC,3
sub-NDAREF888EVV,HBNsiteCBIC,3
sub-NDAREE675XRY,HBNsiteCBIC,3
